,stop_id,car_id,timestamp
607,1.0,8.0,2014-01-10 17:27:01
608,28.0,8.0,2014-01-10 18:29:01
609,11.0,8.0,2014-01-10 19:00:01
610,8.0,8.0,2014-01-10 23:45:01
611,28.0,8.0,2014-01-11 18:53:01
612,18.0,8.0,2014-01-11 19:12:01
613,18.0,8.0,2014-01-11 19:54:01
614,28.0,8.0,2014-01-12 13:01:01
615,2.0,8.0,2014-01-12 13:56:01
616,28.0,8.0,2014-01-12 18:43:01
617,18.0,8.0,2014-01-12 19:20:01
618,28.0,8.0,2014-01-13 07:16:01
619,0.0,8.0,2014-01-13 07:37:01
620,1.0,8.0,2014-01-13 12:25:01
621,18.0,8.0,2014-01-13 13:49:01
622,1.0,8.0,2014-01-13 17:22:01
623,28.0,8.0,2014-01-13 19:05:01
624,18.0,8.0,2014-01-13 21:01:01
625,28.0,8.0,2014-01-14 07:15:01
626,0.0,8.0,2014-01-14 07:36:01
627,1.0,8.0,2014-01-14 12:05:01
628,2.0,8.0,2014-01-14 13:51:01
629,1.0,8.0,2014-01-14 17:39:01
630,28.0,8.0,2014-01-14 18:36:01
631,18.0,8.0,2014-01-14 20:18:01
632,28.0,8.0,2014-01-15 07:10:01
633,0.0,8.0,2014-01-15 07:42:01
634,1.0,8.0,2014-01-15 12:23:01
635,7.0,8.0,2014-01-15 13:26:01
636,1.0,8.0,2014-01-15 17:26:01
637,28.0,8.0,2014-01-16 07:27:01
638,0.0,8.0,2014-01-16 07:45:01
639,1.0,8.0,2014-01-16 12:29:01
640,11.0,8.0,2014-01-16 13:26:01
641,1.0,8.0,2014-01-16 17:29:01
642,28.0,8.0,2014-01-16 18:43:01
643,18.0,8.0,2014-01-16 19:45:01
644,28.0,8.0,2014-01-17 07:01:01
645,0.0,8.0,2014-01-17 07:35:01
646,1.0,8.0,2014-01-17 12:05:01
647,10.0,8.0,2014-01-17 13:18:01
648,1.0,8.0,2014-01-17 17:12:01
649,28.0,8.0,2014-01-17 19:16:01
650,18.0,8.0,2014-01-17 20:30:01
651,28.0,8.0,2014-01-18 18:30:01
652,18.0,8.0,2014-01-18 19:37:01
653,28.0,8.0,2014-01-19 18:46:01
654,18.0,8.0,2014-01-19 19:59:01
655,29.0,9.0,2014-01-06 12:10:00
656,2.0,9.0,2014-01-06 13:59:01
657,1.0,9.0,2014-01-06 17:18:01
658,30.0,9.0,2014-01-06 19:14:01
659,30.0,9.0,2014-01-07 07:15:01
660,31.0,9.0,2014-01-07 08:10:00
661,1.0,9.0,2014-01-07 12:18:01
662,32.0,9.0,2014-01-07 13:50:01
663,33.0,9.0,2014-01-07 17:10:00
664,13.0,9.0,2014-01-08 08:10:01
665,1.0,9.0,2014-01-08 12:24:01
666,18.0,9.0,2014-01-08 13:56:01
667,34.0,9.0,2014-01-08 17:10:00
668,2.0,9.0,2014-01-08 20:32:01
669,13.0,9.0,2014-01-09 08:24:01
670,1.0,9.0,2014-01-09 12:27:01
671,18.0,9.0,2014-01-09 14:12:01
672,1.0,9.0,2014-01-09 17:23:01
673,30.0,9.0,2014-01-09 18:19:01
674,2.0,9.0,2014-01-09 18:26:22
675,2.0,9.0,2014-01-09 20:16:01
676,30.0,9.0,2014-01-10 07:25:01
677,13.0,9.0,2014-01-10 07:59:01
678,35.0,9.0,2014-01-10 08:10:00
679,1.0,9.0,2014-01-10 12:20:01
680,6.0,9.0,2014-01-10 13:58:01
681,1.0,9.0,2014-01-10 17:31:01
682,30.0,9.0,2014-01-10 19:11:01
683,8.0,9.0,2014-01-10 23:55:01
684,2.0,9.0,2014-01-11 19:34:01
685,30.0,9.0,2014-01-12 18:32:01
686,13.0,9.0,2014-01-13 08:21:01
687,1.0,9.0,2014-01-13 08:52:26
688,1.0,9.0,2014-01-13 12:13:01
689,6.0,9.0,2014-01-13 14:10:01
690,1.0,9.0,2014-01-13 17:26:01
691,13.0,9.0,2014-01-14 07:59:01
692,35.0,9.0,2014-01-14 08:10:02
693,1.0,9.0,2014-01-14 12:23:01
694,5.0,9.0,2014-01-14 13:58:01
695,1.0,9.0,2014-01-14 17:20:01
696,30.0,9.0,2014-01-14 18:11:01
697,2.0,9.0,2014-01-14 19:35:01
698,30.0,9.0,2014-01-15 07:38:01
699,13.0,9.0,2014-01-15 08:18:01
700,1.0,9.0,2014-01-15 12:17:01
701,36.0,9.0,2014-01-15 13:50:01
702,1.0,9.0,2014-01-15 17:30:01
703,2.0,9.0,2014-01-15 20:31:01
704,37.0,9.0,2014-01-16 08:10:02
705,1.0,9.0,2014-01-16 12:17:01
706,38.0,9.0,2014-01-16 14:10:00
707,1.0,9.0,2014-01-16 17:19:01
708,30.0,9.0,2014-01-16 18:52:01
709,39.0,9.0,2014-01-16 20:50:00
710,30.0,9.0,2014-01-17 07:36:01
711,13.0,9.0,2014-01-17 08:11:01
712,1.0,9.0,2014-01-17 08:58:56
713,1.0,9.0,2014-01-17 12:25:01
714,40.0,9.0,2014-01-17 14:10:00
715,1.0,9.0,2014-01-17 17:12:01
716,41.0,9.0,2014-01-17 18:50:01
717,2.0,9.0,2014-01-17 20:27:01
718,41.0,9.0,2014-01-18 12:50:00
719,2.0,9.0,2014-01-18 13:22:01
720,11.0,9.0,2014-01-18 15:55:01
721,30.0,9.0,2014-01-18 18:21:01
722,2.0,9.0,2014-01-18 20:34:01
723,30.0,9.0,2014-01-18 23:57:01
724,30.0,9.0,2014-01-19 18:20:01
725,2.0,9.0,2014-01-19 20:23:01
726,16.0,10.0,2014-01-06 07:01:01
727,16.0,10.0,2014-01-06 07:34:01
728,1.0,10.0,2014-01-06 11:52:01
729,18.0,10.0,2014-01-06 13:00:01
730,1.0,10.0,2014-01-06 18:14:01
731,42.0,10.0,2014-01-06 19:49:01
732,2.0,10.0,2014-01-06 19:54:01
733,2.0,10.0,2014-01-06 21:57:01
734,42.0,10.0,2014-01-06 22:11:01
735,42.0,10.0,2014-01-07 07:18:01
736,16.0,10.0,2014-01-07 07:37:01
737,1.0,10.0,2014-01-07 12:10:01
738,5.0,10.0,2014-01-07 13:27:01
739,1.0,10.0,2014-01-07 18:13:01
740,42.0,10.0,2014-01-07 19:52:01
741,2.0,10.0,2014-01-07 21:56:01
742,42.0,10.0,2014-01-08 06:22:01
743,42.0,10.0,2014-01-08 06:46:01
744,16.0,10.0,2014-01-08 06:51:01
745,16.0,10.0,2014-01-08 07:25:01
746,1.0,10.0,2014-01-08 11:57:01
747,2.0,10.0,2014-01-08 13:16:01
748,1.0,10.0,2014-01-08 18:21:01
749,42.0,10.0,2014-01-08 19:43:01
750,2.0,10.0,2014-01-08 20:56:01
751,42.0,10.0,2014-01-09 07:06:01
752,16.0,10.0,2014-01-09 07:37:01
753,1.0,10.0,2014-01-09 12:13:01
754,6.0,10.0,2014-01-09 13:03:01
755,1.0,10.0,2014-01-09 18:02:01
756,42.0,10.0,2014-01-09 19:43:01
757,4.0,10.0,2014-01-09 21:29:01
758,42.0,10.0,2014-01-09 21:40:01
759,42.0,10.0,2014-01-10 06:40:01
760,16.0,10.0,2014-01-10 06:46:01
761,16.0,10.0,2014-01-10 07:24:01
762,1.0,10.0,2014-01-10 12:17:01
763,2.0,10.0,2014-01-10 13:13:01
764,1.0,10.0,2014-01-10 18:13:01
765,42.0,10.0,2014-01-10 19:48:01
766,2.0,10.0,2014-01-10 20:54:01
767,42.0,10.0,2014-01-10 21:20:01
768,42.0,10.0,2014-01-11 18:20:01
769,2.0,10.0,2014-01-11 19:53:01
770,42.0,10.0,2014-01-12 12:39:01
771,6.0,10.0,2014-01-12 13:04:01
772,19.0,10.0,2014-01-12 13:26:35
773,19.0,10.0,2014-01-12 16:12:01
774,42.0,10.0,2014-01-12 17:59:01
775,2.0,10.0,2014-01-12 18:05:01
776,2.0,10.0,2014-01-12 19:53:01
777,42.0,10.0,2014-01-13 06:49:01
778,16.0,10.0,2014-01-13 07:20:01
779,1.0,10.0,2014-01-13 12:05:01
780,5.0,10.0,2014-01-13 13:21:01
781,1.0,10.0,2014-01-13 17:56:01
782,42.0,10.0,2014-01-13 19:31:01
783,2.0,10.0,2014-01-13 21:19:01
784,42.0,10.0,2014-01-13 21:25:01
785,42.0,10.0,2014-01-14 07:17:01
786,16.0,10.0,2014-01-14 07:42:01
787,1.0,10.0,2014-01-14 12:03:01
788,10.0,10.0,2014-01-14 13:28:01
789,1.0,10.0,2014-01-14 18:13:01
790,42.0,10.0,2014-01-14 19:32:01
791,2.0,10.0,2014-01-14 20:53:01
792,42.0,10.0,2014-01-14 20:58:01
793,42.0,10.0,2014-01-15 06:41:01
794,16.0,10.0,2014-01-15 06:51:01
795,16.0,10.0,2014-01-15 07:16:01
796,1.0,10.0,2014-01-15 11:57:01
797,2.0,10.0,2014-01-15 13:17:01
798,1.0,10.0,2014-01-15 18:21:01
799,42.0,10.0,2014-01-15 18:34:01
800,42.0,10.0,2014-01-15 19:36:01
801,9.0,10.0,2014-01-15 20:13:01
802,42.0,10.0,2014-01-16 07:10:01
803,16.0,10.0,2014-01-16 07:32:01
804,1.0,10.0,2014-01-16 12:04:01
805,2.0,10.0,2014-01-16 13:24:47
806,1.0,10.0,2014-01-16 18:12:01
807,42.0,10.0,2014-01-16 19:32:01
808,2.0,10.0,2014-01-16 21:04:01
809,42.0,10.0,2014-01-17 07:03:01
810,16.0,10.0,2014-01-17 07:31:01
811,1.0,10.0,2014-01-17 12:12:01
812,7.0,10.0,2014-01-17 13:17:01
813,1.0,10.0,2014-01-17 18:11:01
814,42.0,10.0,2014-01-17 19:43:01
815,2.0,10.0,2014-01-17 20:34:01
816,42.0,10.0,2014-01-17 20:44:01
817,42.0,10.0,2014-01-18 12:23:01
818,10.0,10.0,2014-01-18 13:29:01
819,12.0,10.0,2014-01-18 15:52:01
820,42.0,10.0,2014-01-18 18:20:01
821,2.0,10.0,2014-01-18 19:47:01
822,42.0,10.0,2014-01-19 12:35:01
823,19.0,10.0,2014-01-19 16:02:01
824,42.0,10.0,2014-01-19 16:38:01
825,42.0,10.0,2014-01-19 18:20:01
826,2.0,10.0,2014-01-19 19:46:01
827,13.0,11.0,2014-01-06 07:50:01
828,1.0,11.0,2014-01-06 12:12:01
829,10.0,11.0,2014-01-06 13:55:01
830,1.0,11.0,2014-01-06 17:15:01
831,43.0,11.0,2014-01-06 18:31:01
832,2.0,11.0,2014-01-06 20:29:01
833,43.0,11.0,2014-01-07 07:36:01
834,13.0,11.0,2014-01-07 07:59:01
835,1.0,11.0,2014-01-07 12:04:01
836,6.0,11.0,2014-01-07 13:59:01
837,1.0,11.0,2014-01-07 17:25:01
838,43.0,11.0,2014-01-07 19:13:01
839,2.0,11.0,2014-01-07 20:35:01
840,43.0,11.0,2014-01-07 20:41:34
841,43.0,11.0,2014-01-08 07:35:01
842,13.0,11.0,2014-01-08 07:49:01
843,1.0,11.0,2014-01-08 12:26:01
844,2.0,11.0,2014-01-08 13:33:01
845,1.0,11.0,2014-01-08 17:11:01
846,43.0,11.0,2014-01-08 18:22:01
847,2.0,11.0,2014-01-08 20:16:01
848,43.0,11.0,2014-01-09 07:22:01
849,13.0,11.0,2014-01-09 08:08:01
850,1.0,11.0,2014-01-09 12:10:01
851,2.0,11.0,2014-01-09 13:40:01
852,1.0,11.0,2014-01-09 17:26:01
853,43.0,11.0,2014-01-09 19:06:01
854,11.0,11.0,2014-01-09 20:28:01
855,43.0,11.0,2014-01-10 07:06:01
856,13.0,11.0,2014-01-10 07:51:01
857,1.0,11.0,2014-01-10 12:17:01
858,11.0,11.0,2014-01-10 13:59:01
859,1.0,11.0,2014-01-10 17:32:01
860,43.0,11.0,2014-01-10 18:45:01
861,8.0,11.0,2014-01-10 23:23:01
862,43.0,11.0,2014-01-11 12:47:01
863,18.0,11.0,2014-01-11 13:52:01
864,43.0,11.0,2014-01-12 18:33:01
865,2.0,11.0,2014-01-12 19:23:01
866,43.0,11.0,2014-01-13 07:42:01
867,13.0,11.0,2014-01-13 08:07:01
868,1.0,11.0,2014-01-13 12:18:01
869,7.0,11.0,2014-01-13 13:35:01
870,1.0,11.0,2014-01-13 17:31:01
871,43.0,11.0,2014-01-13 18:39:01
872,4.0,11.0,2014-01-13 20:49:01
873,43.0,11.0,2014-01-14 07:18:01
874,13.0,11.0,2014-01-14 07:49:01
875,1.0,11.0,2014-01-14 12:15:01
876,10.0,11.0,2014-01-14 13:52:01
877,1.0,11.0,2014-01-14 17:15:01
878,43.0,11.0,2014-01-15 07:51:01
879,13.0,11.0,2014-01-15 08:12:01
880,1.0,11.0,2014-01-15 11:57:01
881,6.0,11.0,2014-01-15 13:37:01
882,1.0,11.0,2014-01-15 17:07:01
883,43.0,11.0,2014-01-15 18:09:01
884,2.0,11.0,2014-01-15 20:32:01
885,43.0,11.0,2014-01-16 07:40:01
886,13.0,11.0,2014-01-16 08:11:01
887,1.0,11.0,2014-01-16 11:58:01
888,2.0,11.0,2014-01-16 13:51:01
889,1.0,11.0,2014-01-16 17:19:01
890,43.0,11.0,2014-01-16 18:31:01
891,2.0,11.0,2014-01-16 20:23:01
892,43.0,11.0,2014-01-17 07:40:01
893,13.0,11.0,2014-01-17 07:58:01
894,1.0,11.0,2014-01-17 11:58:01
895,18.0,11.0,2014-01-17 13:53:01
896,1.0,11.0,2014-01-17 17:22:01
897,43.0,11.0,2014-01-17 18:23:01
898,4.0,11.0,2014-01-17 19:46:01
899,43.0,11.0,2014-01-18 12:44:01
900,10.0,11.0,2014-01-18 14:01:01
901,43.0,11.0,2014-01-18 18:34:01
902,2.0,11.0,2014-01-18 19:23:01
903,43.0,11.0,2014-01-19 18:20:01
904,2.0,11.0,2014-01-19 19:46:01
905,0.0,12.0,2014-01-06 07:44:01
906,1.0,12.0,2014-01-06 12:28:01
907,7.0,12.0,2014-01-06 14:12:01
908,1.0,12.0,2014-01-06 17:12:01
909,44.0,12.0,2014-01-06 18:52:01
910,11.0,12.0,2014-01-06 20:37:01
911,44.0,12.0,2014-01-07 07:08:01
912,0.0,12.0,2014-01-07 07:52:01
913,1.0,12.0,2014-01-07 12:07:01
914,10.0,12.0,2014-01-07 13:48:01
915,1.0,12.0,2014-01-07 17:15:01
916,44.0,12.0,2014-01-08 07:10:01
917,0.0,12.0,2014-01-08 07:47:01
918,1.0,12.0,2014-01-08 12:14:01
919,18.0,12.0,2014-01-08 14:08:01
920,1.0,12.0,2014-01-08 17:28:01
921,44.0,12.0,2014-01-08 19:22:01
922,45.0,12.0,2014-01-08 21:04:01
923,44.0,12.0,2014-01-09 07:04:01
924,0.0,12.0,2014-01-09 07:51:01
925,1.0,12.0,2014-01-09 12:32:01
926,6.0,12.0,2014-01-09 14:10:01
927,1.0,12.0,2014-01-09 17:14:01
928,44.0,12.0,2014-01-10 07:29:01
929,0.0,12.0,2014-01-10 07:52:01
930,1.0,12.0,2014-01-10 12:22:01
931,18.0,12.0,2014-01-10 14:13:01
932,1.0,12.0,2014-01-10 17:14:01
933,44.0,12.0,2014-01-10 18:57:01
934,11.0,12.0,2014-01-10 20:28:01
935,44.0,12.0,2014-01-11 13:01:01
936,10.0,12.0,2014-01-11 13:24:01
937,10.0,12.0,2014-01-11 14:18:01
938,44.0,12.0,2014-01-11 18:25:01
939,10.0,12.0,2014-01-11 20:34:01
940,44.0,12.0,2014-01-11 20:54:01
941,44.0,12.0,2014-01-12 18:27:01
942,11.0,12.0,2014-01-12 19:29:01
943,44.0,12.0,2014-01-13 07:39:01
944,0.0,12.0,2014-01-13 07:57:01
945,1.0,12.0,2014-01-13 12:11:01
946,11.0,12.0,2014-01-13 13:59:01
947,1.0,12.0,2014-01-13 14:09:01
948,1.0,12.0,2014-01-13 17:27:01
949,44.0,12.0,2014-01-13 18:49:01
950,11.0,12.0,2014-01-13 21:09:01
951,44.0,12.0,2014-01-13 21:19:01
952,44.0,12.0,2014-01-14 07:15:01
953,0.0,12.0,2014-01-14 07:50:01
954,1.0,12.0,2014-01-14 12:05:01
955,6.0,12.0,2014-01-14 14:01:01
956,1.0,12.0,2014-01-14 17:24:01
957,44.0,12.0,2014-01-14 19:26:01
958,11.0,12.0,2014-01-14 20:02:01
959,44.0,12.0,2014-01-15 07:11:01
960,0.0,12.0,2014-01-15 07:49:01
961,1.0,12.0,2014-01-15 12:20:01
962,6.0,12.0,2014-01-15 13:47:01
963,1.0,12.0,2014-01-15 17:33:01
964,44.0,12.0,2014-01-15 18:47:01
965,12.0,12.0,2014-01-15 19:33:01
966,44.0,12.0,2014-01-16 07:26:01
967,0.0,12.0,2014-01-16 07:46:01
968,1.0,12.0,2014-01-16 12:17:01
969,7.0,12.0,2014-01-16 13:52:01
970,1.0,12.0,2014-01-16 17:39:01
971,44.0,12.0,2014-01-16 19:28:01
972,11.0,12.0,2014-01-16 20:41:01
973,44.0,12.0,2014-01-17 07:38:01
974,1.0,12.0,2014-01-17 12:27:01
975,10.0,12.0,2014-01-17 14:07:01
976,1.0,12.0,2014-01-17 17:36:01
977,44.0,12.0,2014-01-17 18:53:01
978,45.0,12.0,2014-01-17 20:51:01
979,44.0,12.0,2014-01-19 18:22:01
980,11.0,12.0,2014-01-19 20:18:01
981,46.0,13.0,2014-01-06 08:03:01
982,1.0,13.0,2014-01-06 12:09:01
983,5.0,13.0,2014-01-06 14:11:01
984,1.0,13.0,2014-01-06 17:40:01
985,47.0,13.0,2014-01-06 19:19:01
986,11.0,13.0,2014-01-06 20:29:01
987,47.0,13.0,2014-01-07 07:37:01
988,46.0,13.0,2014-01-07 08:11:01
989,1.0,13.0,2014-01-07 11:43:01
990,48.0,13.0,2014-01-07 11:54:01
991,48.0,13.0,2014-01-07 12:18:01
992,7.0,13.0,2014-01-07 13:59:01
993,1.0,13.0,2014-01-07 17:29:01
994,47.0,13.0,2014-01-07 18:36:01
995,11.0,13.0,2014-01-07 19:50:01
996,47.0,13.0,2014-01-08 07:17:01
997,46.0,13.0,2014-01-08 08:05:01
998,1.0,13.0,2014-01-08 12:04:01
999,5.0,13.0,2014-01-08 13:53:01
1000,1.0,13.0,2014-01-08 17:27:01
1001,47.0,13.0,2014-01-08 19:06:01
1002,11.0,13.0,2014-01-08 21:03:01
1003,47.0,13.0,2014-01-09 07:46:01
1004,46.0,13.0,2014-01-09 08:02:01
1005,1.0,13.0,2014-01-09 11:30:01
1006,49.0,13.0,2014-01-09 12:25:01
1007,7.0,13.0,2014-01-09 14:18:01
1008,1.0,13.0,2014-01-09 17:20:01
1009,47.0,13.0,2014-01-10 07:31:01
1010,46.0,13.0,2014-01-10 08:13:01
1011,1.0,13.0,2014-01-10 11:21:01
1012,48.0,13.0,2014-01-10 12:16:01
1013,7.0,13.0,2014-01-10 14:09:01
1014,1.0,13.0,2014-01-10 17:28:01
1015,47.0,13.0,2014-01-10 18:48:01
1016,9.0,13.0,2014-01-10 20:23:01
1017,47.0,13.0,2014-01-11 18:28:01
1018,10.0,13.0,2014-01-11 19:19:01
1019,47.0,13.0,2014-01-12 12:39:01
1020,6.0,13.0,2014-01-12 13:31:01
1021,9.0,13.0,2014-01-12 15:36:01
1022,47.0,13.0,2014-01-12 15:53:01
1023,47.0,13.0,2014-01-13 08:10:01
1024,46.0,13.0,2014-01-13 08:24:01
1025,1.0,13.0,2014-01-13 11:51:01
1026,50.0,13.0,2014-01-13 12:33:01
1027,7.0,13.0,2014-01-13 13:53:01
1028,1.0,13.0,2014-01-13 17:48:01
1029,47.0,13.0,2014-01-13 19:12:01
1030,11.0,13.0,2014-01-13 20:22:01
1031,47.0,13.0,2014-01-14 07:33:01
1032,46.0,13.0,2014-01-14 08:05:01
1033,1.0,13.0,2014-01-14 12:25:01
1034,18.0,13.0,2014-01-14 14:03:01
1035,1.0,13.0,2014-01-14 17:27:01
1036,47.0,13.0,2014-01-14 19:15:01
1037,11.0,13.0,2014-01-14 20:36:01
1038,47.0,13.0,2014-01-14 20:41:01
1039,47.0,13.0,2014-01-15 07:12:01
1040,46.0,13.0,2014-01-15 07:59:01
1041,1.0,13.0,2014-01-15 11:49:01
1042,50.0,13.0,2014-01-15 12:12:01
1043,5.0,13.0,2014-01-15 14:07:01
1044,1.0,13.0,2014-01-15 17:39:01
1045,47.0,13.0,2014-01-15 19:03:01
1046,45.0,13.0,2014-01-15 19:57:01
1047,47.0,13.0,2014-01-16 08:01:01
1048,46.0,13.0,2014-01-16 08:20:01
1049,1.0,13.0,2014-01-16 11:30:01
1050,51.0,13.0,2014-01-16 12:26:01
1051,11.0,13.0,2014-01-16 13:49:01
1052,1.0,13.0,2014-01-16 17:28:01
1053,47.0,13.0,2014-01-16 18:35:01
1054,4.0,13.0,2014-01-16 20:26:01
1055,47.0,13.0,2014-01-17 07:38:01
1056,46.0,13.0,2014-01-17 08:24:01
1057,1.0,13.0,2014-01-17 11:07:01
1058,52.0,13.0,2014-01-17 12:04:01
1059,5.0,13.0,2014-01-17 13:59:01
1060,1.0,13.0,2014-01-17 17:29:01
1061,47.0,13.0,2014-01-17 18:37:01
1062,11.0,13.0,2014-01-17 20:22:01
1063,47.0,13.0,2014-01-18 11:13:01
1064,52.0,13.0,2014-01-18 12:14:01
1065,52.0,13.0,2014-01-18 12:59:01
1066,18.0,13.0,2014-01-18 14:08:01
1067,47.0,13.0,2014-01-18 18:35:01
1068,18.0,13.0,2014-01-18 20:20:01
1069,0.0,14.0,2014-01-06 08:06:01
1070,1.0,14.0,2014-01-06 12:24:01
1071,18.0,14.0,2014-01-06 13:58:01
1072,1.0,14.0,2014-01-06 17:32:01
1073,53.0,14.0,2014-01-06 19:01:01
1074,18.0,14.0,2014-01-06 20:13:01
1075,53.0,14.0,2014-01-07 07:01:01
1076,0.0,14.0,2014-01-07 07:43:01
1077,1.0,14.0,2014-01-07 12:12:01
1078,5.0,14.0,2014-01-07 14:00:01
1079,1.0,14.0,2014-01-07 17:40:01
1080,53.0,14.0,2014-01-07 18:47:01
1081,18.0,14.0,2014-01-07 20:17:01
1082,53.0,14.0,2014-01-08 07:12:01
1083,0.0,14.0,2014-01-08 07:48:01
1084,1.0,14.0,2014-01-08 12:25:01
1085,11.0,14.0,2014-01-08 13:58:01
1086,1.0,14.0,2014-01-08 17:43:01
1087,53.0,14.0,2014-01-08 19:47:01
1088,18.0,14.0,2014-01-08 21:17:01
1089,53.0,14.0,2014-01-09 07:17:01
1090,0.0,14.0,2014-01-09 07:59:01
1091,1.0,14.0,2014-01-09 12:00:01
1092,7.0,14.0,2014-01-09 13:50:01
1093,1.0,14.0,2014-01-09 17:34:01
1094,53.0,14.0,2014-01-10 07:08:01
1095,0.0,14.0,2014-01-10 07:44:01
1096,1.0,14.0,2014-01-10 12:19:01
1097,7.0,14.0,2014-01-10 14:08:01
1098,1.0,14.0,2014-01-10 17:49:01
1099,53.0,14.0,2014-01-10 18:50:01
1100,8.0,14.0,2014-01-10 23:30:01
1101,53.0,14.0,2014-01-11 18:51:01
1102,18.0,14.0,2014-01-11 20:54:01
1103,53.0,14.0,2014-01-12 11:32:01
1104,53.0,14.0,2014-01-12 12:30:01
1105,2.0,14.0,2014-01-12 14:07:01
1106,53.0,14.0,2014-01-12 18:24:01
1107,18.0,14.0,2014-01-12 20:53:01
1108,53.0,14.0,2014-01-12 23:21:01
1109,53.0,14.0,2014-01-13 07:05:01
1110,13.0,14.0,2014-01-13 07:52:01
1111,1.0,14.0,2014-01-13 12:25:01
1112,18.0,14.0,2014-01-13 13:43:01
1113,1.0,14.0,2014-01-13 17:48:01
1114,53.0,14.0,2014-01-13 19:00:01
1115,18.0,14.0,2014-01-13 21:04:01
1116,53.0,14.0,2014-01-14 07:43:01
1117,0.0,14.0,2014-01-14 07:57:01
1118,1.0,14.0,2014-01-14 12:05:01
1119,11.0,14.0,2014-01-14 13:50:01
1120,1.0,14.0,2014-01-14 17:41:01
1121,53.0,14.0,2014-01-14 19:14:01
1122,18.0,14.0,2014-01-14 20:30:01
1123,53.0,14.0,2014-01-15 07:41:01
1124,1.0,14.0,2014-01-15 12:03:01
1125,10.0,14.0,2014-01-15 13:42:01
1126,1.0,14.0,2014-01-15 17:48:01
1127,53.0,14.0,2014-01-15 18:49:01
1128,11.0,14.0,2014-01-15 20:37:01
1129,53.0,14.0,2014-01-16 07:13:01
1130,0.0,14.0,2014-01-16 07:55:01
1131,1.0,14.0,2014-01-16 12:17:01
1132,5.0,14.0,2014-01-16 13:51:01
1133,1.0,14.0,2014-01-16 17:38:01
1134,53.0,14.0,2014-01-16 19:01:01
1135,11.0,14.0,2014-01-16 19:46:01
1136,53.0,14.0,2014-01-17 07:28:01
1137,0.0,14.0,2014-01-17 08:00:01
1138,1.0,14.0,2014-01-17 11:56:01
1139,10.0,14.0,2014-01-17 13:59:01
1140,1.0,14.0,2014-01-17 17:40:01
1141,53.0,14.0,2014-01-18 12:38:01
1142,11.0,14.0,2014-01-18 13:31:01
1143,11.0,14.0,2014-01-18 15:36:01
1144,53.0,14.0,2014-01-18 18:21:01
1145,18.0,14.0,2014-01-18 19:37:01
1146,53.0,14.0,2014-01-19 18:25:01
1147,18.0,14.0,2014-01-19 20:06:01
1148,46.0,15.0,2014-01-06 08:14:01
1149,1.0,15.0,2014-01-06 12:01:01
1150,18.0,15.0,2014-01-06 14:00:01
1151,1.0,15.0,2014-01-06 17:22:01
1152,47.0,15.0,2014-01-07 03:20:01
1153,42.0,15.0,2014-01-07 06:37:01
1154,42.0,15.0,2014-01-07 07:29:01
1155,16.0,15.0,2014-01-07 08:13:01
1156,1.0,15.0,2014-01-07 11:33:01
1157,49.0,15.0,2014-01-07 12:20:01
1158,2.0,15.0,2014-01-07 13:57:01
1159,1.0,15.0,2014-01-07 17:26:01
1160,47.0,15.0,2014-01-07 18:29:01
1161,11.0,15.0,2014-01-07 20:24:01
1162,47.0,15.0,2014-01-07 20:35:01
1163,47.0,15.0,2014-01-08 07:18:01
1164,46.0,15.0,2014-01-08 07:50:01
1165,1.0,15.0,2014-01-08 11:17:01
1166,52.0,15.0,2014-01-08 11:40:01
1167,15.0,15.0,2014-01-08 12:33:01
1168,11.0,15.0,2014-01-08 13:46:01
1169,1.0,15.0,2014-01-08 17:37:01
1170,47.0,15.0,2014-01-08 18:50:01
1171,11.0,15.0,2014-01-08 18:56:01
1172,11.0,15.0,2014-01-08 20:19:01
1173,47.0,15.0,2014-01-09 03:20:01
1174,54.0,15.0,2014-01-09 07:23:01
1175,21.0,15.0,2014-01-09 08:10:01
1176,1.0,15.0,2014-01-09 11:53:01
1177,48.0,15.0,2014-01-09 12:15:01
1178,18.0,15.0,2014-01-09 13:40:01
1179,1.0,15.0,2014-01-09 17:33:01
1180,47.0,15.0,2014-01-09 19:25:01
1181,11.0,15.0,2014-01-09 20:48:01
1182,47.0,15.0,2014-01-09 20:55:01
1183,47.0,15.0,2014-01-10 07:23:01
1184,11.0,15.0,2014-01-10 08:10:01
1185,1.0,15.0,2014-01-10 12:10:01
1186,6.0,15.0,2014-01-10 13:40:01
1187,1.0,15.0,2014-01-10 17:25:01
1188,47.0,15.0,2014-01-10 19:02:01
1189,55.0,15.0,2014-01-10 20:31:01
1190,47.0,15.0,2014-01-10 20:54:01
1191,47.0,15.0,2014-01-11 11:00:01
1192,49.0,15.0,2014-01-11 12:27:01
1193,49.0,15.0,2014-01-11 12:44:01
1194,5.0,15.0,2014-01-11 14:03:01
1195,47.0,15.0,2014-01-12 18:29:01
1196,55.0,15.0,2014-01-12 19:33:01
1197,47.0,15.0,2014-01-13 07:31:01
1198,11.0,15.0,2014-01-13 08:08:01
1199,1.0,15.0,2014-01-13 11:50:01
1200,51.0,15.0,2014-01-13 12:10:01
1201,7.0,15.0,2014-01-13 13:51:01
1202,1.0,15.0,2014-01-13 17:11:01
1203,47.0,15.0,2014-01-13 18:39:01
1204,9.0,15.0,2014-01-13 19:30:01
1205,47.0,15.0,2014-01-14 07:31:01
